,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,Date,cummulative_cases,cummulative_deaths,prev_date_cases,prev_date_deaths,new_cases_less_than_prev,new_deaths_less_than_prev,total_cases,total_deaths,times_reduced_last_7_days
3087,02/04/2020,2,4,2020,34,1,Estonia,EE,EST,1320884,2020-04-02,779,5,30.0,1.0,0,1,1304,24,4
3086,03/04/2020,3,4,2020,79,6,Estonia,EE,EST,1320884,2020-04-03,858,11,34.0,1.0,0,0,1304,24,4
3085,04/04/2020,4,4,2020,103,1,Estonia,EE,EST,1320884,2020-04-04,961,12,79.0,6.0,0,1,1304,24,4
3084,05/04/2020,5,4,2020,57,1,Estonia,EE,EST,1320884,2020-04-05,1018,13,103.0,1.0,1,1,1304,24,4
3083,06/04/2020,6,4,2020,79,2,Estonia,EE,EST,1320884,2020-04-06,1097,15,57.0,1.0,0,0,1304,24,4
3082,07/04/2020,7,4,2020,11,4,Estonia,EE,EST,1320884,2020-04-07,1108,19,79.0,2.0,1,0,1304,24,4
3081,08/04/2020,8,4,2020,41,2,Estonia,EE,EST,1320884,2020-04-08,1149,21,11.0,4.0,0,1,1304,24,4
3080,09/04/2020,9,4,2020,36,3,Estonia,EE,EST,1320884,2020-04-09,1185,24,41.0,2.0,1,0,1304,24,4
3079,10/04/2020,10,4,2020,22,0,Estonia,EE,EST,1320884,2020-04-10,1207,24,36.0,3.0,1,1,1304,24,4
3078,11/04/2020,11,4,2020,51,0,Estonia,EE,EST,1320884,2020-04-11,1258,24,22.0,0.0,0,1,1304,24,4
3077,12/04/2020,12,4,2020,46,0,Estonia,EE,EST,1320884,2020-04-12,1304,24,51.0,0.0,1,1,1304,24,4
3204,15/03/2020,15,3,2020,1,0,Eswatini,SZ,SWZ,1367000,2020-03-15,1,0,0.0,0.0,0,1,14,0,4
3203,16/03/2020,16,3,2020,0,0,Eswatini,SZ,SWZ,1367000,2020-03-16,1,0,1.0,0.0,1,1,14,0,4
3202,17/03/2020,17,3,2020,0,0,Eswatini,SZ,SWZ,1367000,2020-03-17,1,0,0.0,0.0,1,1,14,0,4
3201,18/03/2020,18,3,2020,0,0,Eswatini,SZ,SWZ,1367000,2020-03-18,1,0,0.0,0.0,1,1,14,0,4
3200,19/03/2020,19,3,2020,0,0,Eswatini,SZ,SWZ,1367000,2020-03-19,1,0,0.0,0.0,1,1,14,0,4
3199,20/03/2020,20,3,2020,0,0,Eswatini,SZ,SWZ,1367000,2020-03-20,1,0,0.0,0.0,1,1,14,0,4
3198,21/03/2020,21,3,2020,0,0,Eswatini,SZ,SWZ,1367000,2020-03-21,1,0,0.0,0.0,1,1,14,0,4
3197,22/03/2020,22,3,2020,0,0,Eswatini,SZ,SWZ,1367000,2020-03-22,1,0,0.0,0.0,1,1,14,0,4
3196,23/03/2020,23,3,2020,3,0,Eswatini,SZ,SWZ,1367000,2020-03-23,4,0,0.0,0.0,0,1,14,0,4
3195,24/03/2020,24,3,2020,0,0,Eswatini,SZ,SWZ,1367000,2020-03-24,4,0,3.0,0.0,1,1,14,0,4
3194,25/03/2020,25,3,2020,0,0,Eswatini,SZ,SWZ,1367000,2020-03-25,4,0,0.0,0.0,1,1,14,0,4
3193,26/03/2020,26,3,2020,0,0,Eswatini,SZ,SWZ,1367000,2020-03-26,4,0,0.0,0.0,1,1,14,0,4
3192,27/03/2020,27,3,2020,2,0,Eswatini,SZ,SWZ,1367000,2020-03-27,6,0,0.0,0.0,0,1,14,0,4
3191,28/03/2020,28,3,2020,3,0,Eswatini,SZ,SWZ,1367000,2020-03-28,9,0,2.0,0.0,0,1,14,0,4
3190,29/03/2020,29,3,2020,0,0,Eswatini,SZ,SWZ,1367000,2020-03-29,9,0,3.0,0.0,1,1,14,0,4
3189,30/03/2020,30,3,2020,0,0,Eswatini,SZ,SWZ,1367000,2020-03-30,9,0,0.0,0.0,1,1,14,0,4
3188,31/03/2020,31,3,2020,0,0,Eswatini,SZ,SWZ,1367000,2020-03-31,9,0,0.0,0.0,1,1,14,0,4
3187,01/04/2020,1,4,2020,0,0,Eswatini,SZ,SWZ,1367000,2020-04-01,9,0,0.0,0.0,1,1,14,0,4
3186,02/04/2020,2,4,2020,0,0,Eswatini,SZ,SWZ,1367000,2020-04-02,9,0,0.0,0.0,1,1,14,0,4
3185,03/04/2020,3,4,2020,0,0,Eswatini,SZ,SWZ,1367000,2020-04-03,9,0,0.0,0.0,1,1,14,0,4
3184,04/04/2020,4,4,2020,0,0,Eswatini,SZ,SWZ,1367000,2020-04-04,9,0,0.0,0.0,1,1,14,0,4
3183,05/04/2020,5,4,2020,0,0,Eswatini,SZ,SWZ,1367000,2020-04-05,9,0,0.0,0.0,1,1,14,0,4
3182,06/04/2020,6,4,2020,0,0,Eswatini,SZ,SWZ,1367000,2020-04-06,9,0,0.0,0.0,1,1,14,0,4
3181,07/04/2020,7,4,2020,1,0,Eswatini,SZ,SWZ,1367000,2020-04-07,10,0,0.0,0.0,0,1,14,0,4
3180,08/04/2020,8,4,2020,0,0,Eswatini,SZ,SWZ,1367000,2020-04-08,10,0,1.0,0.0,1,1,14,0,4
3179,09/04/2020,9,4,2020,2,0,Eswatini,SZ,SWZ,1367000,2020-04-09,12,0,0.0,0.0,0,1,14,0,4
3178,10/04/2020,10,4,2020,0,0,Eswatini,SZ,SWZ,1367000,2020-04-10,12,0,2.0,0.0,1,1,14,0,4
3177,11/04/2020,11,4,2020,0,0,Eswatini,SZ,SWZ,1367000,2020-04-11,12,0,0.0,0.0,1,1,14,0,4
3176,12/04/2020,12,4,2020,2,0,Eswatini,SZ,SWZ,1367000,2020-04-12,14,0,0.0,0.0,0,1,14,0,4
3234,14/03/2020,14,3,2020,1,0,Ethiopia,ET,ETH,109224559,2020-03-14,1,0,0.0,0.0,0,1,69,3,4
3233,15/03/2020,15,3,2020,0,0,Ethiopia,ET,ETH,109224559,2020-03-15,1,0,1.0,0.0,1,1,69,3,4
3232,16/03/2020,16,3,2020,3,0,Ethiopia,ET,ETH,109224559,2020-03-16,4,0,0.0,0.0,0,1,69,3,4
3231,17/03/2020,17,3,2020,1,0,Ethiopia,ET,ETH,109224559,2020-03-17,5,0,3.0,0.0,1,1,69,3,4
3230,18/03/2020,18,3,2020,0,0,Ethiopia,ET,ETH,109224559,2020-03-18,5,0,1.0,0.0,1,1,69,3,4
3229,19/03/2020,19,3,2020,1,0,Ethiopia,ET,ETH,109224559,2020-03-19,6,0,0.0,0.0,0,1,69,3,4
3228,20/03/2020,20,3,2020,1,0,Ethiopia,ET,ETH,109224559,2020-03-20,7,0,1.0,0.0,1,1,69,3,4
3227,21/03/2020,21,3,2020,2,0,Ethiopia,ET,ETH,109224559,2020-03-21,9,0,1.0,0.0,0,1,69,3,4
3226,22/03/2020,22,3,2020,0,0,Ethiopia,ET,ETH,109224559,2020-03-22,9,0,2.0,0.0,1,1,69,3,4
3225,23/03/2020,23,3,2020,2,0,Ethiopia,ET,ETH,109224559,2020-03-23,11,0,0.0,0.0,0,1,69,3,4
3224,24/03/2020,24,3,2020,0,0,Ethiopia,ET,ETH,109224559,2020-03-24,11,0,2.0,0.0,1,1,69,3,4
3223,25/03/2020,25,3,2020,0,0,Ethiopia,ET,ETH,109224559,2020-03-25,11,0,0.0,0.0,1,1,69,3,4
3222,26/03/2020,26,3,2020,1,0,Ethiopia,ET,ETH,109224559,2020-03-26,12,0,0.0,0.0,0,1,69,3,4
3221,27/03/2020,27,3,2020,0,0,Ethiopia,ET,ETH,109224559,2020-03-27,12,0,1.0,0.0,1,1,69,3,4
3220,28/03/2020,28,3,2020,4,0,Ethiopia,ET,ETH,109224559,2020-03-28,16,0,0.0,0.0,0,1,69,3,4
3219,29/03/2020,29,3,2020,0,0,Ethiopia,ET,ETH,109224559,2020-03-29,16,0,4.0,0.0,1,1,69,3,4
3218,30/03/2020,30,3,2020,0,0,Ethiopia,ET,ETH,109224559,2020-03-30,16,0,0.0,0.0,1,1,69,3,4
3217,31/03/2020,31,3,2020,7,0,Ethiopia,ET,ETH,109224559,2020-03-31,23,0,0.0,0.0,0,1,69,3,4
3216,01/04/2020,1,4,2020,2,0,Ethiopia,ET,ETH,109224559,2020-04-01,25,0,7.0,0.0,1,1,69,3,4
3215,02/04/2020,2,4,2020,4,0,Ethiopia,ET,ETH,109224559,2020-04-02,29,0,2.0,0.0,0,1,69,3,4
3214,03/04/2020,3,4,2020,0,0,Ethiopia,ET,ETH,109224559,2020-04-03,29,0,4.0,0.0,1,1,69,3,4
3213,04/04/2020,4,4,2020,6,0,Ethiopia,ET,ETH,109224559,2020-04-04,35,0,0.0,0.0,0,1,69,3,4
3212,05/04/2020,5,4,2020,3,0,Ethiopia,ET,ETH,109224559,2020-04-05,38,0,6.0,0.0,1,1,69,3,4
3211,06/04/2020,6,4,2020,5,2,Ethiopia,ET,ETH,109224559,2020-04-06,43,2,3.0,0.0,0,0,69,3,4
3210,07/04/2020,7,4,2020,1,0,Ethiopia,ET,ETH,109224559,2020-04-07,44,2,5.0,2.0,1,1,69,3,4
3209,08/04/2020,8,4,2020,8,0,Ethiopia,ET,ETH,109224559,2020-04-08,52,2,1.0,0.0,0,1,69,3,4
3208,09/04/2020,9,4,2020,3,0,Ethiopia,ET,ETH,109224559,2020-04-09,55,2,8.0,0.0,1,1,69,3,4
3207,10/04/2020,10,4,2020,1,0,Ethiopia,ET,ETH,109224559,2020-04-10,56,2,3.0,0.0,1,1,69,3,4
3206,11/04/2020,11,4,2020,9,0,Ethiopia,ET,ETH,109224559,2020-04-11,65,2,1.0,0.0,0,1,69,3,4
3205,12/04/2020,12,4,2020,4,1,Ethiopia,ET,ETH,109224559,2020-04-12,69,3,9.0,0.0,1,0,69,3,4
3243,04/04/2020,4,4,2020,1,0,Falkland_Islands_(Malvinas),FK,,,2020-04-04,1,0,0.0,0.0,0,1,5,0,5
3242,05/04/2020,5,4,2020,0,0,Falkland_Islands_(Malvinas),FK,,,2020-04-05,1,0,1.0,0.0,1,1,5,0,5
3241,06/04/2020,6,4,2020,1,0,Falkland_Islands_(Malvinas),FK,,,2020-04-06,2,0,0.0,0.0,0,1,5,0,5
3240,07/04/2020,7,4,2020,0,0,Falkland_Islands_(Malvinas),FK,,,2020-04-07,2,0,1.0,0.0,1,1,5,0,5
3239,08/04/2020,8,4,2020,3,0,Falkland_Islands_(Malvinas),FK,,,2020-04-08,5,0,0.0,0.0,0,1,5,0,5
3238,09/04/2020,9,4,2020,0,0,Falkland_Islands_(Malvinas),FK,,,2020-04-09,5,0,3.0,0.0,1,1,5,0,5
3237,10/04/2020,10,4,2020,0,0,Falkland_Islands_(Malvinas),FK,,,2020-04-10,5,0,0.0,0.0,1,1,5,0,5
3236,11/04/2020,11,4,2020,0,0,Falkland_Islands_(Malvinas),FK,,,2020-04-11,5,0,0.0,0.0,1,1,5,0,5
3235,12/04/2020,12,4,2020,0,0,Falkland_Islands_(Malvinas),FK,,,2020-04-12,5,0,0.0,0.0,1,1,5,0,5
3267,20/03/2020,20,3,2020,72,0,Faroe_Islands,FO,FRO,48497,2020-03-20,72,0,0.0,0.0,0,1,184,0,6
3266,21/03/2020,21,3,2020,8,0,Faroe_Islands,FO,FRO,48497,2020-03-21,80,0,72.0,0.0,1,1,184,0,6
3265,22/03/2020,22,3,2020,12,0,Faroe_Islands,FO,FRO,48497,2020-03-22,92,0,8.0,0.0,0,1,184,0,6
3264,23/03/2020,23,3,2020,23,0,Faroe_Islands,FO,FRO,48497,2020-03-23,115,0,12.0,0.0,0,1,184,0,6
3263,24/03/2020,24,3,2020,3,0,Faroe_Islands,FO,FRO,48497,2020-03-24,118,0,23.0,0.0,1,1,184,0,6
3262,25/03/2020,25,3,2020,4,0,Faroe_Islands,FO,FRO,48497,2020-03-25,122,0,3.0,0.0,0,1,184,0,6
3261,26/03/2020,26,3,2020,10,0,Faroe_Islands,FO,FRO,48497,2020-03-26,132,0,4.0,0.0,0,1,184,0,6
3260,27/03/2020,27,3,2020,8,0,Faroe_Islands,FO,FRO,48497,2020-03-27,140,0,10.0,0.0,1,1,184,0,6
3259,28/03/2020,28,3,2020,4,0,Faroe_Islands,FO,FRO,48497,2020-03-28,144,0,8.0,0.0,1,1,184,0,6
3258,29/03/2020,29,3,2020,11,0,Faroe_Islands,FO,FRO,48497,2020-03-29,155,0,4.0,0.0,0,1,184,0,6
3257,30/03/2020,30,3,2020,4,0,Faroe_Islands,FO,FRO,48497,2020-03-30,159,0,11.0,0.0,1,1,184,0,6
3256,31/03/2020,31,3,2020,9,0,Faroe_Islands,FO,FRO,48497,2020-03-31,168,0,4.0,0.0,0,1,184,0,6
3255,01/04/2020,1,4,2020,1,0,Faroe_Islands,FO,FRO,48497,2020-04-01,169,0,9.0,0.0,1,1,184,0,6
3254,02/04/2020,2,4,2020,4,0,Faroe_Islands,FO,FRO,48497,2020-04-02,173,0,1.0,0.0,0,1,184,0,6
3253,03/04/2020,3,4,2020,4,0,Faroe_Islands,FO,FRO,48497,2020-04-03,177,0,4.0,0.0,1,1,184,0,6
3252,04/04/2020,4,4,2020,2,0,Faroe_Islands,FO,FRO,48497,2020-04-04,179,0,4.0,0.0,1,1,184,0,6
3251,05/04/2020,5,4,2020,2,0,Faroe_Islands,FO,FRO,48497,2020-04-05,181,0,2.0,0.0,1,1,184,0,6
3250,06/04/2020,6,4,2020,0,0,Faroe_Islands,FO,FRO,48497,2020-04-06,181,0,2.0,0.0,1,1,184,0,6
3249,07/04/2020,7,4,2020,2,0,Faroe_Islands,FO,FRO,48497,2020-04-07,183,0,0.0,0.0,0,1,184,0,6
3248,08/04/2020,8,4,2020,1,0,Faroe_Islands,FO,FRO,48497,2020-04-08,184,0,2.0,0.0,1,1,184,0,6
3247,09/04/2020,9,4,2020,0,0,Faroe_Islands,FO,FRO,48497,2020-04-09,184,0,1.0,0.0,1,1,184,0,6
3246,10/04/2020,10,4,2020,0,0,Faroe_Islands,FO,FRO,48497,2020-04-10,184,0,0.0,0.0,1,1,184,0,6
3245,11/04/2020,11,4,2020,0,0,Faroe_Islands,FO,FRO,48497,2020-04-11,184,0,0.0,0.0,1,1,184,0,6
3244,12/04/2020,12,4,2020,0,0,Faroe_Islands,FO,FRO,48497,2020-04-12,184,0,0.0,0.0,1,1,184,0,6
3291,20/03/2020,20,3,2020,1,0,Fiji,FJ,FJI,883483,2020-03-20,1,0,0.0,0.0,0,1,16,0,4
3290,21/03/2020,21,3,2020,0,0,Fiji,FJ,FJI,883483,2020-03-21,1,0,1.0,0.0,1,1,16,0,4
3289,22/03/2020,22,3,2020,1,0,Fiji,FJ,FJI,883483,2020-03-22,2,0,0.0,0.0,0,1,16,0,4
3288,23/03/2020,23,3,2020,1,0,Fiji,FJ,FJI,883483,2020-03-23,3,0,1.0,0.0,1,1,16,0,4
3287,24/03/2020,24,3,2020,1,0,Fiji,FJ,FJI,883483,2020-03-24,4,0,1.0,0.0,1,1,16,0,4
3286,25/03/2020,25,3,2020,1,0,Fiji,FJ,FJI,883483,2020-03-25,5,0,1.0,0.0,1,1,16,0,4
3285,26/03/2020,26,3,2020,0,0,Fiji,FJ,FJI,883483,2020-03-26,5,0,1.0,0.0,1,1,16,0,4
3284,27/03/2020,27,3,2020,0,0,Fiji,FJ,FJI,883483,2020-03-27,5,0,0.0,0.0,1,1,16,0,4
3283,28/03/2020,28,3,2020,0,0,Fiji,FJ,FJI,883483,2020-03-28,5,0,0.0,0.0,1,1,16,0,4
3282,29/03/2020,29,3,2020,0,0,Fiji,FJ,FJI,883483,2020-03-29,5,0,0.0,0.0,1,1,16,0,4
3281,30/03/2020,30,3,2020,0,0,Fiji,FJ,FJI,883483,2020-03-30,5,0,0.0,0.0,1,1,16,0,4
3280,31/03/2020,31,3,2020,0,0,Fiji,FJ,FJI,883483,2020-03-31,5,0,0.0,0.0,1,1,16,0,4
3279,01/04/2020,1,4,2020,0,0,Fiji,FJ,FJI,883483,2020-04-01,5,0,0.0,0.0,1,1,16,0,4
3278,02/04/2020,2,4,2020,2,0,Fiji,FJ,FJI,883483,2020-04-02,7,0,0.0,0.0,0,1,16,0,4
3277,03/04/2020,3,4,2020,0,0,Fiji,FJ,FJI,883483,2020-04-03,7,0,2.0,0.0,1,1,16,0,4
3276,04/04/2020,4,4,2020,5,0,Fiji,FJ,FJI,883483,2020-04-04,12,0,0.0,0.0,0,1,16,0,4
3275,05/04/2020,5,4,2020,0,0,Fiji,FJ,FJI,883483,2020-04-05,12,0,5.0,0.0,1,1,16,0,4
3274,06/04/2020,6,4,2020,2,0,Fiji,FJ,FJI,883483,2020-04-06,14,0,0.0,0.0,0,1,16,0,4
3273,07/04/2020,7,4,2020,0,0,Fiji,FJ,FJI,883483,2020-04-07,14,0,2.0,0.0,1,1,16,0,4
3272,08/04/2020,8,4,2020,1,0,Fiji,FJ,FJI,883483,2020-04-08,15,0,0.0,0.0,0,1,16,0,4
3271,09/04/2020,9,4,2020,0,0,Fiji,FJ,FJI,883483,2020-04-09,15,0,1.0,0.0,1,1,16,0,4
3270,10/04/2020,10,4,2020,0,0,Fiji,FJ,FJI,883483,2020-04-10,15,0,0.0,0.0,1,1,16,0,4
3269,11/04/2020,11,4,2020,1,0,Fiji,FJ,FJI,883483,2020-04-11,16,0,0.0,0.0,0,1,16,0,4
3268,12/04/2020,12,4,2020,0,0,Fiji,FJ,FJI,883483,2020-04-12,16,0,1.0,0.0,1,1,16,0,4
3390,31/12/2019,31,12,2019,0,0,Finland,FI,FIN,5518050,2019-12-31,0,0,0.0,0.0,1,1,2905,49,4
3389,01/01/2020,1,1,2020,0,0,Finland,FI,FIN,5518050,2020-01-01,0,0,0.0,0.0,1,1,2905,49,4
3388,02/01/2020,2,1,2020,0,0,Finland,FI,FIN,5518050,2020-01-02,0,0,0.0,0.0,1,1,2905,49,4
3387,03/01/2020,3,1,2020,0,0,Finland,FI,FIN,5518050,2020-01-03,0,0,0.0,0.0,1,1,2905,49,4
3386,04/01/2020,4,1,2020,0,0,Finland,FI,FIN,5518050,2020-01-04,0,0,0.0,0.0,1,1,2905,49,4
3385,05/01/2020,5,1,2020,0,0,Finland,FI,FIN,5518050,2020-01-05,0,0,0.0,0.0,1,1,2905,49,4
3384,06/01/2020,6,1,2020,0,0,Finland,FI,FIN,5518050,2020-01-06,0,0,0.0,0.0,1,1,2905,49,4
3383,07/01/2020,7,1,2020,0,0,Finland,FI,FIN,5518050,2020-01-07,0,0,0.0,0.0,1,1,2905,49,4
3382,08/01/2020,8,1,2020,0,0,Finland,FI,FIN,5518050,2020-01-08,0,0,0.0,0.0,1,1,2905,49,4
3381,09/01/2020,9,1,2020,0,0,Finland,FI,FIN,5518050,2020-01-09,0,0,0.0,0.0,1,1,2905,49,4
3380,10/01/2020,10,1,2020,0,0,Finland,FI,FIN,5518050,2020-01-10,0,0,0.0,0.0,1,1,2905,49,4
3379,11/01/2020,11,1,2020,0,0,Finland,FI,FIN,5518050,2020-01-11,0,0,0.0,0.0,1,1,2905,49,4
3378,12/01/2020,12,1,2020,0,0,Finland,FI,FIN,5518050,2020-01-12,0,0,0.0,0.0,1,1,2905,49,4
3377,13/01/2020,13,1,2020,0,0,Finland,FI,FIN,5518050,2020-01-13,0,0,0.0,0.0,1,1,2905,49,4
3376,14/01/2020,14,1,2020,0,0,Finland,FI,FIN,5518050,2020-01-14,0,0,0.0,0.0,1,1,2905,49,4
3375,15/01/2020,15,1,2020,0,0,Finland,FI,FIN,5518050,2020-01-15,0,0,0.0,0.0,1,1,2905,49,4
3374,16/01/2020,16,1,2020,0,0,Finland,FI,FIN,5518050,2020-01-16,0,0,0.0,0.0,1,1,2905,49,4
3373,17/01/2020,17,1,2020,0,0,Finland,FI,FIN,5518050,2020-01-17,0,0,0.0,0.0,1,1,2905,49,4
3372,18/01/2020,18,1,2020,0,0,Finland,FI,FIN,5518050,2020-01-18,0,0,0.0,0.0,1,1,2905,49,4
3371,19/01/2020,19,1,2020,0,0,Finland,FI,FIN,5518050,2020-01-19,0,0,0.0,0.0,1,1,2905,49,4
3370,20/01/2020,20,1,2020,0,0,Finland,FI,FIN,5518050,2020-01-20,0,0,0.0,0.0,1,1,2905,49,4
3369,21/01/2020,21,1,2020,0,0,Finland,FI,FIN,5518050,2020-01-21,0,0,0.0,0.0,1,1,2905,49,4
3368,22/01/2020,22,1,2020,0,0,Finland,FI,FIN,5518050,2020-01-22,0,0,0.0,0.0,1,1,2905,49,4
3367,23/01/2020,23,1,2020,0,0,Finland,FI,FIN,5518050,2020-01-23,0,0,0.0,0.0,1,1,2905,49,4
3366,24/01/2020,24,1,2020,0,0,Finland,FI,FIN,5518050,2020-01-24,0,0,0.0,0.0,1,1,2905,49,4
3365,25/01/2020,25,1,2020,0,0,Finland,FI,FIN,5518050,2020-01-25,0,0,0.0,0.0,1,1,2905,49,4
3364,26/01/2020,26,1,2020,0,0,Finland,FI,FIN,5518050,2020-01-26,0,0,0.0,0.0,1,1,2905,49,4
3363,27/01/2020,27,1,2020,0,0,Finland,FI,FIN,5518050,2020-01-27,0,0,0.0,0.0,1,1,2905,49,4
3362,28/01/2020,28,1,2020,0,0,Finland,FI,FIN,5518050,2020-01-28,0,0,0.0,0.0,1,1,2905,49,4
3361,29/01/2020,29,1,2020,0,0,Finland,FI,FIN,5518050,2020-01-29,0,0,0.0,0.0,1,1,2905,49,4
3360,30/01/2020,30,1,2020,1,0,Finland,FI,FIN,5518050,2020-01-30,1,0,0.0,0.0,0,1,2905,49,4
3359,31/01/2020,31,1,2020,0,0,Finland,FI,FIN,5518050,2020-01-31,1,0,1.0,0.0,1,1,2905,49,4
3358,01/02/2020,1,2,2020,0,0,Finland,FI,FIN,5518050,2020-02-01,1,0,0.0,0.0,1,1,2905,49,4
3357,02/02/2020,2,2,2020,0,0,Finland,FI,FIN,5518050,2020-02-02,1,0,0.0,0.0,1,1,2905,49,4
3356,03/02/2020,3,2,2020,0,0,Finland,FI,FIN,5518050,2020-02-03,1,0,0.0,0.0,1,1,2905,49,4
3355,04/02/2020,4,2,2020,0,0,Finland,FI,FIN,5518050,2020-02-04,1,0,0.0,0.0,1,1,2905,49,4
3354,05/02/2020,5,2,2020,0,0,Finland,FI,FIN,5518050,2020-02-05,1,0,0.0,0.0,1,1,2905,49,4
3353,06/02/2020,6,2,2020,0,0,Finland,FI,FIN,5518050,2020-02-06,1,0,0.0,0.0,1,1,2905,49,4
3352,07/02/2020,7,2,2020,0,0,Finland,FI,FIN,5518050,2020-02-07,1,0,0.0,0.0,1,1,2905,49,4
3351,08/02/2020,8,2,2020,0,0,Finland,FI,FIN,5518050,2020-02-08,1,0,0.0,0.0,1,1,2905,49,4
3350,09/02/2020,9,2,2020,0,0,Finland,FI,FIN,5518050,2020-02-09,1,0,0.0,0.0,1,1,2905,49,4
3349,10/02/2020,10,2,2020,0,0,Finland,FI,FIN,5518050,2020-02-10,1,0,0.0,0.0,1,1,2905,49,4
3348,11/02/2020,11,2,2020,0,0,Finland,FI,FIN,5518050,2020-02-11,1,0,0.0,0.0,1,1,2905,49,4
3347,12/02/2020,12,2,2020,0,0,Finland,FI,FIN,5518050,2020-02-12,1,0,0.0,0.0,1,1,2905,49,4
